entity1,entity2
MTERF4,MTG1
AKR1D1,CFL2
LCMT2,PRR12
CCNB2,NEK9
CEBPZ,YBX3
ANK3,SPTBN4
CDC20,KNL1
CHTF18,DSCC1
CTDSPL,RB1
LUC7L3,THOC3
CSNK1D,SEC13
GAR1,YTHDC2
ACTB,KAT5
GTF2F2,GTF2H4
NKRF,SRRM1
CD96,NECTIN2
NGDN,NOP14
ACSL3,CPT1A
AP2M1,REPS1
GTF2B,MNAT1
MRPL53,MRPS22
DDX20,SMN2
DHX29,NVL
ITGB1,SRC
ALDOA,ZNF224
DLAT,OGDH
AP3D1,BLOC1S2
DGKH,TRAF6
DHX16,RNF113A
CCNC,DRAP1
ACTB,HNRNPK
FMR1,PURA
AP2M1,DNAL4
ABT1,SF3B2
LSM7,RBM22
LIN54,MYBL2
HPS1,SALL1
ERG,VWF
ACTB,FBLIM1
DDX47,TSR1
GLG1,RELA
LCP1,PRKACA
CCNK,SPSB3
CALCOCO2,LRRC4B
LYAR,RPS16
MORF4L2,PHF12
INTS4,INTS7
MED10,MED7
EPS15,SH3KBP1
ANKRD13A,WWP1
MORF4L2,ZNHIT1
CUL1,FBXW8
MRPS18B,MRPS22
FANCM,RECQL4
CEP55,KIF4A
AATF,BOP1
MED28,MED4
BTK,GRB2
HDAC1,MYC
AKAP8,PRKACA
HNRNPM,SRSF5
DDX10,RPL13A
E2F1,MYC
EEF2,RPL23
CDC20,DLGAP5
NKRF,WDR12
EPS15,NUMBL
DERL2,OS9
CEP76,PLK1
DDX17,MSH6
MRPL17,MRPL34
BCAS2,FAM32A
INTS5,NABP1
CASP3,FNTA
CORO2A,ZBTB33
DIMT1,HSP90AA1
AP1B1,DNM2
CLTC,MAPK1
LIG1,POLE2
NOP14,WDR36
G3BP2,RPS20
CDC16,FBXO5
CLDN4,CLDN7
BRIX1,RPLP1
E2F3,TFDP1
BRIX1,MYBBP1A
EIF2S1,FAU
MATR3,XRCC6
ARPC1B,ARPC2
MRPL28,MRPS28
BIRC5,KIF20A
BCAS2,TOP2A
BCAS2,USB1
CCDC61,SSX2IP
G3BP2,MYH7B
NACA,RPL31
MYC,SKP1
CYP3A4,GSTP1
CORO2A,PLEKHG3
DDX47,RIOX2
MFAP1,SART1
ITGB1,SLC3A2
ARHGDIA,NGF
GAR1,RPL15
ALDOC,ENO2
CEP76,ZMYM1
CDK17,TDRD7
BCAS2,LUC7L3
MBD2,RBBP4
GLE1,NUP210
MRPL49,MRPL52
ABT1,DDX55
MRPL35,MRPL36
CUL1,FBXL12
NAA35,TBC1D10A
ARF4,UBE2D2
EBP,NSDHL
BSG,FAF2
CTLA4,FYN
CDK1,MAPK6
C1GALT1,GCNT1
DDX47,RPS14
MRPS22,TOE1
CDC25C,YWHAG
MXD1,RPS6KA1
MRPL15,TRUB2
GGA2,GSTP1
NIFK,PRDM15
AKR1A1,PPIAL4D
GNAI3,MLNR
B3GLCT,FUT11
KLK3,NFKB1
DNA2,MRE11
DDX5,NCL
ATR,TOP3A
EEF2,RPS27
ACTB,LIMA1
DVL1,DVL2
ANAPC7,CFAP97
BCAS2,SART1
ARF4,ARF5
ARSK,CHST10
DARS2,EPRS1
DPY30,OGT
EEF1A1,LYAR
DUS3L,OTUB1
MRPL34,MRPS14
MRPL52,MRPL58
MT-ND4,NDUFB5
GPS2,MECP2
DCAF13,UTP6
LIN9,RBL1
EPS15,KIF13A
DDX10,DDX21
HNRNPM,RPL27A
GAK,PICALM
BCAS2,SNRPD3
KRI1,MOV10
CD151,COL17A1
MT-ND4,NDUFA8
DDX47,NOL12
ABT1,NOL12
CCDC137,ZCRB1
APOE,PON1
CDKN1B,FOXA1
MATR3,PSPC1
CENPX,FANCM
LMNB1,MATR3
DHX16,SNRPB
BRIX1,RPL18
NDUFA6,NDUFV2
NDUFB3,NDUFS6
FOXO4,TXN
GTF2E1,SMARCA2
ANKRA2,OBSL1
MAIP1,PHB
MRPL43,MTG1
BAX,ETS1
EMG1,UTP15
GTF2E2,POLR2L
ALDOA,FBP2
EIF2S3,RPS16
GLG1,MAP3K8
GTF2H3,POLR2I
HNRNPU,SRPK1
HAUS5,HAUS6
CCNA2,MYBL2
CTNNB1,KAT5
GNAI2,P2RY12
CTDSPL,SMAD2
CBX3,HDAC1
EEF2,NAP1L1
CEBPZ,ZNF770
GRWD1,MPG
NEK9,SUPT16H
EEF2,RPL15
EIF2B1,EIF2B5
MRPS25,MRPS28
G3BP2,PWP1
HDAC5,LTBR
COPS5,CUL1
GTF2E2,MED14
NPLOC4,UBAC2
BTK,PRKCB
NSUN2,RPS3A
E2F3,RB1
CCT3,PFDN1
KPNA3,NFKB2
MED23,MED30
AKAP8L,CHUK
NAP1L1,NSUN2
MAN1A1,ZDHHC8
GTPBP4,HP1BP3
CDC42EP3,MAPK6
GRPEL2,HSPA9
GRWD1,RPS3A
ATP6V1F,IGBP1
AATF,RPS18
NCOR1,NR1H3
DHX16,RBM15
NUP107,NUP37
CDK19,MED10
JAG2,NOTCH4
AIMP1,EEF1E1
BUB1,CDC20
MRPL19,MRPS25
HNRNPU,RPL24
MRPS16,MRPS25
C7orf50,DDX10
ALYREF,LUC7L3
DHX29,ZCRB1
ATF7IP,SUMO2
COPS8,GPS1
MDH2,ME2
DDX10,RSL24D1
CRCP,POLR3GL
EIF2B1,EIF2B4
EEF2,RPLP0
GMPR2,RPIA
NACA,RPL11
LYAR,ZNF629
H3-4,KDM4A
MRPS17,MRPS25
ATM,DNA2
ISCU,NFU1
HMGB2,MYO5C
MRPL21,MRPL22
EGFR,HYAL2
GADD45GIP1,PTCD1
DIMT1,RPL27A
BICD1,DCTN4
ABT1,NOP14
ATM,MLH3
LARP7,RBMX2
MRPS7,RPS18
LSM7,SNRPD2
CTR9,ELOA
CALR,NSUN2
DDX39B,PPIL1
MT-ND4,NDUFA11
MRPL21,NDUFAB1
ELP5,H4C15
HAUS4,HAUS5
AATF,NVL
CAPZB,DYNLL1
CSNK1A1,YWHAZ
APP,KAT5
MRPL2,MRPS33
CTBP2,EHMT2
CWF19L2,FAM32A
ADD1,ADD2
LAMTOR1,LAMTOR5
AQR,DDX46
HCFC1,OGT
DYRK1A,SF3B1
LARP7,RPS17
MRPL24,MRPS22
AATF,UTP20
MRPL34,MRPL47
MRPL35,MRPL50
CORO2A,LRRFIP1
NDUFA6,UQCR11
KNOP1,NKRF
CBX5,SETDB1
ACTR3B,WAS
HMG20B,MTA2
GRWD1,HADHA
ALDOC,TKTL2
BRD4,CCNT1
GLB1,M6PR
DHX57,LYAR
MRPL2,MRPS7
MT-ND5,NDUFA3
HNRNPA1L2,HNRNPK
CWF19L2,USB1
ACSL3,ACSL5
LRRFIP1,MYO5B
CTBP1,CTNNB1
CYSLTR2,GNAI3
HNRNPM,RPL10A
LLPH,MRPS22
MFAP1,SNRNP40
ACTB,HSPA1A
INTS3,INTS7
DDX17,DNAJC8
FCER1G,FYN
MRPL49,YARS2
CDT1,GRWD1
DDX5,SF3B4
H3C15,NCOA3
CENPK,CENPW
BTBD1,CUL3
ACTA2,HNRNPU
LAMTOR5,STAT4
BRIX1,DHX30
LTBR,TRAF2
CALB2,DNM1L
MFAP1,PPIH
DDX17,TXNL4A
MRPL40,MRPS21
BUD13,DDX17
MBD3,SNRPE
MRPL28,MRPS15
CDC20,KIF20A
MRPL15,MRPL3
ADD1,PRKACA
EIF3K,RPS25
MRPL15,MRPL2
NOP16,RPF2
DDX47,RPS8
NFKB1,NLRP3
AP2M1,CD28
CTTN,MYO5B
EDNRB,GNAI3
DHX15,LSM3
MRPS24,MRPS5
MBNL2,MBNL3
ANXA1,S100A11
HPS3,HPS6
DDX39B,SNRPD1
CACNB3,CACNG2
DDX24,STAU2
CEBPZ,CTCF
BRIX1,MAK16
GTF2H2C,GTF2H3
BAZ2A,TTF1
GNAI2,RGS3
KDM5C,SCML4
MLST8,SMG1
CHML,DENND4A
NOM1,UTP18
IRF9,MX1
DCTN6,GALNT2
MRPL45,MRPS33
APPBP2,COPS7B
AQR,HNRNPR
ARHGAP21,CORO2A
BRIX1,DDX21
NIFK,ZNF771
MRPL28,MRPL35
CLU,LRP2
C8orf33,RPS24
MALSU1,MRPL48
BCAS2,PPIH
BMP2K,REPS1
MATR3,RNPS1
ARHGEF2,MAPK1
DDX24,YBX2
FANCI,PALB2
DST,IQGAP1
NSUN2,RPS23
MBD3,RUVBL1
BUD13,MRPS22
MCM2,NMI
NSUN2,RPLP1
G3BP2,RPL27
CDKN1B,CUL1
IGF2BP1,MYC
DDX18,NKRF
DHX15,PUF60
DDX5,KPNB1
G3BP1,RPL13
LUC7L3,SNRNP27
GRWD1,RPS23
DHX15,SRSF11
MRPL20,MRPS33
GRWD1,RPLP1
APIP,EPS15L1
EMG1,MPHOSPH10
MRPL4,MRPL49
G3BP1,RPS2
DDX47,RPL10
COPS2,CUL3
ING5,KAT7
MCUR1,MICU2
NIFK,RRP1B
DIMT1,RPL10A
LTBR,MAP3K14
EEF2,MTHFD1L
ARSK,TXNDC16
ELAVL1,HNRNPU
DDX47,TTC37
ATOH1,HES6
AATF,BUD13
NUMA1,TUBA8
NDUFB5,NDUFB6
DUSP16,MEF2D
LCMT2,TUBD1
CDK8,MED4
NIFK,PES1
MRPL20,MRPS7
DLX5,MYC
DKC1,NVL
EML4,TFEB
ARID4B,RBBP4
AXIN1,TSC1
NAA35,TUBE1
AATF,SNU13
EPC1,SUZ12
LUC7L3,PPIL3
GTPBP6,MRPL19
ARPC4,CORO2A
AP2A2,AP2M1
BTF3,NSUN2
G3BP2,RPS12
BTK,TLR1
ELOC,LRRC41
IFNGR2,PRKCD
MRPL12,MRPL15
MICALL2,RAB8B
AGRN,ITGAV
DMTN,EPB41
MRPL4,MRPL48
MANEA,OLFM1
ANKRD13A,HECW2
MAFF,NFE2
CDKN1B,PIM1
LRRFIP1,MPRIP
FBL,G3BP1
ARF6,TBC1D24
KIF5B,KTN1
LARP7,UTP3
CERS5,SPHK2
MRPS5,RPS17
CENPA,KIF23
DVL3,RAC1
DDX17,RANBP2
DHX35,SF3B2
MRPS7,RPL8
ATP6V1B2,LAMTOR3
ARPC2,ARPC3
NIFK,NOP16
GNAI3,S1PR1
KRI1,ZNF629
CAMK4,MECP2
NDUFAF2,NDUFS2
CKLF,CMTM6
LARP1B,NIFK
DIMT1,RPL6
CDK1,GOLGA2
BRIX1,POP1
LYAR,RPL6
DDX20,SNRPD1
APAF1,HSP90AB1
NFKB1,PRKACA
NUP133,NUP153
LARP7,NOC2L
BORA,GSK3B
CDK8,MED26
GTF2H1,POLR2B
GNL3L,NOP16
MRPL4,MRPS5
DHX35,SF3A3
CORO2A,WDR1
CBX3,ZFP91
FN1,SDC2
MRPL15,MRPL42
LSM7,WBP4
COX5B,NDUFA6
GINS2,MCM2
BRIX1,PDCD11
EIF3J,EIF5
CCNH,GTF2E1
EIF2S1,HNRNPC
ITPKC,SNX18
BBS7,TCP1
MBD2,SMARCB1
ACTG1,MYL6B
KMT2C,PROSER1
LBR,ZNF579
CDC73,DDX5
ASPH,EDEM2
CLTC,EPS15
NIFK,RTCB
MRPL36,MRPS22
MLST8,PRKAB2
BRIX1,NOP56
AP1S1,AP5M1
KIF20A,TPX2
AATF,ZCRB1
DHX15,PRPF40A
CALML4,MYLK3
BTK,GNG2
C18orf25,HAGHL
DRG1,RSBN1
MRPS18C,MRPS2
GOLT1B,TMEM199
CFDP1,CSNK2B
EARS2,MARS2
DDX39B,DDX41
ACTR10,ACTR1B
GADD45GIP1,MRPS18A
CUL1,ELOC
FGF13,FGFR4
AIMP1,IARS1
LAMP2,PLIN2
EZH2,HOXA10
ATG16L1,CLTC
CHD4,HNRNPM
ACTG1,MRTFA
CCDC137,SPTY2D1
LSM7,SMU1
MED17,VDR
EIF2B1,EIF2B3
FOXO1,MAPKAPK5
AP2S1,DVL2
LYAR,RPS15A
CHST12,LRFN3
LARP7,LTV1
GAR1,REXO4
CHEK1,E2F3
HNRNPM,RPL7
CTTN,SIPA1L1
CALM3,CAMK1D
FNBP1L,MCM2
ATXN7,KAT2A
CACNA1F,CACNB3
ANOS1,FGFR1
MRPL48,MRPS16
NCOA3,SMARCC1
CFL2,SPECC1L
DVL2,WNT8A
LARP7,MYEF2
BTRC,CDC20
CBX3,WTAP
MRPS5,RPS26
HDAC2,HMG20B
CPSF3,CPSF4L
DDX5,SRRM2
CSK,FLT3
NSUN2,RPL13A
DDAH1,DDAH2
FYN,NTRK2
MRPL49,MRPL58
AXIN1,YAP1
CDC20,RNH1
HINT1,TAGLN
DKC1,SNU13
EIF2S1,PSMD14
DLGAP4,WDHD1
MRPL22,NDUFAB1
AATF,DDX47
BNIP1,NSF
DNAJB4,DNAJC7
AQR,SRSF6
DDX47,XRN2
GRAP2,RAC1
FAAP20,FANCI
CTBP1,HDAC2
ABCF1,EIF2S3
EBNA1BP2,EEF2
C8orf33,FARS2
MRPL50,MRPS25
DCTN6,GALNT1
CALML3,ITPR3
CPSF1,WDR33
AKAP2,DST
NKRF,YTHDC2
CBX5,H3C14
ARVCF,CDH1
EIF3J,EIF4G1
DHX29,SPTY2D1
AQR,SNRPB2
C5orf34,IQSEC2
GTF2H1,POLR2G
ACTR3,HNRNPLL
AATF,RPS3A
HYAL2,PLTP
DHX15,SNRNP200
DAP3,MRPL15
HP1BP3,PURA
KAT2A,YEATS2
GTF2H1,PCSK4
DHODH,UMPS
FGF13,FGFR1
CHCHD1,MRPS10
MEIS2,PBX1
MED10,MED21
GLUD2,GLUL
HP1BP3,RRP15
DDX47,RPL37A
NDUFA5,NDUFC1
DHX15,TRAP1
G3BP2,RPLP2
MRPL34,MRPL44
DDX56,RSL1D1
CALM3,DLG4
DVL2,NPHP4
CEBPZ,PHAX
GNAI2,GNG7
INTS10,INTS7
AUP1,OS9
KAT2A,MED16
DPH5,DPH6
MRPL34,MRPS17
GRAP2,TRBV7-9
CDAN1,HIRA
EEF1G,GRWD1
AP3B1,JMJD6
MRPS31,MRPS33
NIFK,RBM34
CUL2,HIF3A
HNRNPC,MBD2
OFD1,SDCCAG8
DDX27,DDX47
MRPS7,RPS3A
DDX47,RPS19
MRPL41,MRPS28
HP1BP3,SERBP1
NOP14,RRP9
GPC5,NOTUM
CEBPZ,RRP8
GTF3C4,GTF3C6
CAPZA2,DBN1
BUD13,KRI1
KLF1,RPS27A
C7,CLU
LUC7L3,SNRPC
GMFB,PRKACA
DKC1,ZCRB1
FYN,RND1
CTNNB1,JUP
NIFK,RRP12
CYFIP1,FMR1
FOXK2,YY1
DIMT1,IMP4
CHM,HPS1
GINS4,MCM10
GNL3L,LARP7
ANKRD13A,WWOX
BRCA1,BRIP1
MRPS2,RPS18
ATPAF2,LYRM2
CDC27,FZR1
GALR2,GNAI3
GPATCH1,HNRNPM
ATP5F1A,NDUFS1
MDM4,TP53
ARHGEF7,FYN
DRG1,NKRF
HNRNPU,RPS17
BAK1,CYCS
EIF2S3,RPS15A
CHID1,HYAL2
CSNK2A2,SAT1
DDX39B,PPM1G
NIFK,RPL31
ATXN7,TAF6
KMT2C,PAGR1
CTR9,RTF1
CTTN,TWF1
IGF1,IGF2R
CAPRIN1,NUFIP2
CTNNB1,DDX5
CCNC,MED17
GRWD1,IPO5
GAR1,GNL3
GADD45GIP1,MRPL48
MORF4L2,MYC
ALDH1L2,DAZAP1
CHML,MADD
DDX47,ZCCHC9
DDX17,SRSF5
ABT1,ZCCHC9
ATP5F1C,UQCRC2
NDUFB3,NDUFS2
AP2M1,EPS15
NAA11,NAA15
DDX47,GRWD1
CCKAR,GNAI3
GTF2B,MED17
CCT4,PFDN1
FUT11,PLTP
NDUFA9,NDUFAB1
DDX39B,U2SURP
CFL2,LIMK1
MRPL30,MRPS22
DHRS2,FGF2
CCNC,MED9
NFE2L2,PGAM5
DDX56,ZNF771
FYN,PIK3CA
NFE2L2,PMF1
CALM3,SCN5A
DDX10,NVL
ACTG1,SSH2
CABIN1,MEF2B
NDUFA8,NDUFB2
LARP7,NOP2
MLST8,RRAGC
MRPS15,MRPS28
ACTB,CORO2A
ANK3,EPB41
DDX39B,PRPF31
COX5B,NDUFA5
FANCI,FANCM
DCTN1,DCTN2
HGS,STX12
ARL6IP1,RPS13
MRPS18B,MRPS34
MDM4,UBB
CUL2,RNF7
BRIX1,RPL29
DENND4B,RAB10
AQR,PNN
ACTG1,CALM1
ATP6V1C1,CFL2
ASH1L,NEUROG3
EIF2S1,EIF3A
NDUFA8,NDUFS7
NAA35,NAA38
CKAP5,KIN
CTTN,WASL
HYAL2,PAM
DNM1L,PRKCD
DDX5,USP39
AQR,LSM2
CAPRIN1,U2AF1
MFAP1,PRPF4
DDX50,NIFK
COX15,SURF1
BCAS2,CCDC12
ACTL6A,SMARCE1
NUDCD2,PAFAH1B1
CUL1,FBXO9
NOL11,WDR75
LRRFIP1,MYO5C
MYL12A,ROCK1
DCX,DNM1L
CDK8,MED20
HNRNPU,LMNB1
ACTR3,MYO6
AIMP2,DARS1
LUC7L3,SNRPB
CUL1,NEDD8
MRPL22,MRPL45
GOT2,TAT
CYC1,NDUFAB1
HDAC1,KAT5
HOXB13,YY1
EMG1,RRP7A
APOBEC3B,NCOA5
DDX24,NOC4L
EIF2S1,THAP12
HNRNPU,RPS26
C8orf33,GNL3
CHAF1B,NASP
COPA,COPB1
NDUFAB1,NDUFV1
DDX24,HERC5
NFKB1,TNF
LYAR,SRP68
DIAPH1,RHOB
MAU2,PDS5B
HNRNPU,RFC5
BRCA1,GTF2H4
HSPA4,HSPA9
CTBP1,ZBTB18
CAMSAP1,HNRNPLL
AP2M1,CLMN
GNA13,YES1
LARP7,RPS5
HNRNPK,SF3B2
ABHD5,PLIN1
CBX3,PCGF6
ATR,CDC7
FZD5,LGR5
G3BP1,RPS6
CCDC137,RSL24D1
GNA11,GNA13
HNRNPU,RIOX1
GPN1,POLR2I
EIF3L,RPS9
GAR1,WDR12
FBLIM1,FLNC
ANXA1,PRKCH
MRPL33,MRPL49
AQR,CIRBP
ATP5MC2,ATP5ME
DCTN2,DYNC1I1
DDX5,HNRNPR
NDUFA11,NDUFA2
HNRNPK,XAB2
FBL,GAR1
DDX17,TFIP11
HNRNPK,SF3A3
CHL1,ITGB1
DIMT1,NHP2
GLUL,PPAT
CLTC,PICALM
ACTR2,CHURC1
BRIX1,IGF2BP1
KMO,KYAT3
ARL6IP1,RTN4
HNRNPU,PPWD1
CBX5,SUMO1
DYRK1A,SNCA
LUC7L3,RBM15
MRPL37,MRPS21
DERL2,SHH
LUC7L3,PNISR
DDX3X,HNRNPDL
ASAP1,CTTN
MED19,MED28
DDX47,ZNF768
ITGA11,ITGB1
CACNA1G,CALM3
CCT3,PPP2CB
NUP93,RGPD8
AATF,SPTY2D1
MRPL34,MRPL49
FZD5,WNT1
DDX39B,SNRNP70
CFL2,GSN
MRPS22,PRDM15
KPNA4,NPAT
GPI,HK3
MON2,NF1
C8orf33,SRRM1
CALR,G3BP1
ARSK,HYAL2
FUT11,PAM
HP1BP3,NOL10
DDX47,RPS11
KRI1,WDR36
CHCHD1,MRPS24
KAT5,MBTD1
NFKB1,REL
ACTB,CDC37
AQR,LSM6
DLG4,LLGL1
DDX49,EMG1
COG4,INTS3
ARSK,CTSF
CSNK2A1,NR1H3
CTTN,PTPN1
ITGB1,PIK3CA
MBD3,RAN
EBNA1BP2,LYAR
CLTB,CLTC
FYN,GRIN1
LARP7,ZBTB11
NDUFA5,NDUFB9
MATR3,SREK1
H3C13,KAT2A
DDX47,RPL21
ECD,TSSC4
NUF2,SPC25
FANCI,FANCL
CSNK1D,USO1
NOL11,RPS9
FOXO1,SFN
DHX29,RSL24D1
COX15,SCO1
NDUFA2,NDUFS6
DLD,PPM1K
BRIX1,RPS18
DNMT3B,RBBP7
HNRNPM,SYF2
MRPL28,MRPS31
MRPS2,MRPS23
ATXN7,TADA1
DDX56,RRP8
CCT2,CCT6B
HNRNPM,RBM25
HNRNPK,RALY
GTF2E1,POLR2E
MRPL22,MRPL38
DCN,FN1
ESR2,NCOA3
MRPL12,MRPL48
CENPC,ZC3H13
MRPL15,MRPL16
CACNA1E,CACNB3
KDM4A,UBE2N
CSNK1A1,LRP6
F8,MCFD2
EIF4H,HNRNPK
CLTA,HLA-DQA1
HNRNPM,SLU7
KAT2A,ZZZ3
CRNKL1,DDX17
LIG1,POLB
MRPL22,MRPS36
DHX15,HNRNPDL
ASAH2,CERS5
CUL1,FBXO21
MRPS5,RPL19
CDC6,MCM7
ARRB2,DVL2
ACVR1B,INHBA
ATXN7L1,TRRAP
MLST8,TCEA1
ARL6IP1,RPS2
DLD,OGDHL
NDUFA3,NDUFA9
MRPL28,MRPL57
KPNA2,NFKB1
CNBP,MYC
ATG12,MCL1
DHX15,SF1
ABHD11,HSD17B14
FOCAD,NKRF
AFAP1,CTTN
AATF,RPL13A
KAT5,KDM4A
ABT1,ZC3HAV1
FKBP14,GMFB
MRPL12,MRPS5
CSNK1D,NPAS2
GTF2E2,POLR2C
KANK2,KIF21A
CCNT1,MED24
ATR,RPA3
G3BP2,RPL18A
DNAJB1,HSPA9
CDKN1B,PRKAA1
HP1BP3,RPL7L1
CDC14A,SIRT1
LARP7,ZNF668
CCT3,DNAJC19
EAF1,PIP4K2C
HMGB2,ZBTB20
NDC1,NUP93
ALDOA,TKT
GRWD1,NSUN2
CUL1,FBXO5
ATPAF2,OXSM
DRG1,ZNF629
GTF2E2,GTF2H3
CCDC137,GLYR1
DNM2,OCRL
BCAS2,U2AF1
GNAI3,PLCB4
ABT1,ZNF689
MRPL17,MRPS21
CSE1L,KPNA4
G3BP2,RPL36
KRI1,SRP68
ARRB2,TRAF6
LSM7,PATL1
NIN,RFWD3
ABT1,ZNF512
ANAPC5,MAD2L1
CORO2A,TBL1X
CCNC,TBP
CHCHD1,MRPL21
CALM3,KRAS
DKC1,SPTY2D1
CSK,ITGA2B
CORO2A,LIMA1
CENPC,CENPP
AP1AR,HEATR5B
BSG,SLC16A8
MAP2K3,MAPK8
GNL3,HP1BP3
FOXO1,MAPK8
COPA,USO1
DHX35,SRSF1
LARP7,ZSCAN25
NUP93,RACGAP1
MRPS12,MRPS2
HNRNPM,PRPF6
GATD1,TBCK
CHEK1,SNCB
ALYREF,DDX39B
GNAI3,GPR119
DDX56,NSA2
BTF3,G3BP1
MAPKAPK2,PIAS1
MYCN,NMI
CCNY,CXADR
NOP16,NSD2
B9D1,B9D2
ACTN4,LRRFIP1
DNAAF2,SPAG1
ARF6,PLD1
HSD3B2,NR5A2
MRPL13,MRPS7
MYH9,USF2
NDC1,NUP133
GNPTAB,RRM2
MCM10,MCM7
FAAP100,FANCI
DDX47,FYTTD1
DDX17,SNW1
ABT1,FYTTD1
BRIX1,ILF3
ARPC2,ARPC4
CDC25B,CDK1
DDX5,SRSF6
CEP152,CEP63
MFAP1,SNRPN
FDX1,FDXR
NSUN2,RPL29
CDK1,KIF20A
CENPM,KIF23
CLU,LTF
GRAP2,PTPN23
ADORA1,GNAI2
CSNK2A2,IL16
INTS3,INTS5
DHX29,GLYR1
DCAF13,FCF1
ARF5,SUCLA2
GRWD1,RPL29
ABT1,CHERP
DDX10,RRP15
ABT1,RPL26L1
DDX5,SNRPB2
DDX24,UTP23
NOP16,RBM19
MED22,MED28
BRIX1,BUD13
AAAS,NUP93
CCNB2,RAB1A
ATP5F1C,TUFM
CHEK1,CUL4A
GOT2,IDH2
DDX20,POLR2A
AP1G1,AP2B1
FYN,GP6
AATF,FBL
FN1,TNC
CRMP1,NUFIP1
ATF1,TUFT1
EIF2S1,PPP1R15A
BRIX1,RPL8
ABT1,MRPS26
BMS1,CCDC137
BRIX1,SNU13
MYC,ZBTB17
HNRNPDL,HNRNPU
CEP131,CEP350
DDX47,NOP58
MRPS22,ZNF771
EEF2,RPS28
DAP3,MRPL48
G3BP1,RPL23
LARP7,RPF1
DHX8,LUC7L3
FAU,MRPS7
DKC1,RPL13A
CTSA,NEU1
DIMT1,EEF1B2
HP1BP3,ZCCHC3
NECTIN2,NECTIN4
NUP153,NUP35
FASTKD2,MRPL12
GGNBP2,LTBP1
DDX17,DHX8
FAM126A,GSPT2
FASTKD2,MRPL10
BMS1,NIFK
DDX17,DGCR8
CCDC92,CEP164
EPS15,FCHO2
GNAI3,TACR1
OPA1,STOML2
CSK,RABIF
FAU,HNRNPU
CSNK1A1,FOXO6
LARP7,MEPCE
ATP6V0B,ATP6V1E1
DDX39B,PLRG1
ADAR,ILF3
INTS2,INTS3
ABCD3,PEX3
CDK2,E2F3
NUP133,NUP210
FYN,TXK
LYAR,RSBN1
MRPS22,RRP1B
MFAP1,SRSF7
MRPS17,MRPS21
HERC5,NOP16
DKC1,RUVBL2
CHEK1,TIMELESS
AFF4,CTR9
GANAB,MOGS
IL6,NFKB1
DAP3,MRPS5
IP6K2,PPIP5K2
ACTB,KCNQ3
CAPZA2,CARMIL1
ACTN1,JUP
CCT4,STIP1
MRPS22,PES1
DERL2,FAF2
HMGB2,MYO5B
GTPBP4,KRI1
AATF,RSL24D1
GINS1,MCM10
FYN,PIK3CD
ABI2,NHS
HMG20B,PHF21B
HOXC13,KDM6A
MLST8,TTI1
MRPL28,MRPL33
CSNK1A1,FADD
AXIN1,LRP6
DNM2,PPP3CC
GAR1,GTPBP4
AP2A2,CLTA
DHX15,HNRNPM
BRIX1,ZCRB1
ACTL6A,ARID1A
LYAR,SRPK1
EMD,LBR
MRPL28,MRPS33
DHX16,PPIL3
FZR1,TRIM33
AP1G1,HLA-DQA1
GTF2H3,SMARCB1
BCAS2,SRSF7
CDC20,MAD1L1
G3BP1,RPS27
GJB6,KLF10
ITGA2,ITGB1
ABT1,ZNF189
LIMA1,MYO18A
CDC23,MAD2L1
MRPS22,NOP16
CEP192,MTMR3
GTF2E1,TAF3
AAAS,GLE1
H1-0,HMGA2
EML4,NEK6
MRPL28,MRPS7
CCDC137,RIOX2
ANKRD44,ARHGEF2
FGFR4,PIK3R1
MATR3,SRSF4
DHX15,DHX16
MED18,OPA1
LLGL1,PRKCI
CUL1,NOTCH1
COMMD5,EGFR
MYC,TTI2
ACTR6,MBTD1
NSUN2,RPS18
MYH9,MYO1E
NAP1L4,NSUN2
ABI2,WASF2
BAG6,NCR3
MLST8,MTOR
DDX17,SRSF4
CSK,TRAV19
GRWD1,RPS18
EEF1B2,G3BP2
DIMT1,RPL24
LYAR,RPL24
GTF2E1,TBP
ATXN7,TAF12
FYN,SRC
CFAP20,DHX15
NFKB1,POU2F2
ANXA1,EGFR
HNRNPU,RPL4
GAK,HIP1R
CCDC86,NKRF
MRPL16,MRPS5
MRPL35,MRPS28
NACA,RPL5
CBLC,FYN
FRYL,HOMER2
CTTN,SPATS2
DDX5,LSM2
MED10,TRIP4
DKC1,FBL
DHX9,LUC7L3
GNAS,OCIAD1
INTS12,INTS7
ALG5,DPM3
CIR1,MON2
KIF11,KIF4A
LYAR,RRP9
EIF3L,RPS8
ACTR3,ARPC5L
MRPS10,MRPS25
ACTB,DBN1
ACSF3,MLYCD
CCDC137,IGF2BP3
MALSU1,MTG1
C8orf33,RBM28
CDC20,TPX2
MCM2,SUB1
DNMT3B,H3-3B
CUL3,GLI2
BRIX1,DDX47
NDUFA11,NDUFS7
BAZ2A,HDAC1
ERLIN1,RNF170
ANAPC15,ANAPC4
FOXP3,KAT5
CDC16,CDC23
AATF,MAGED1
NSUN2,UTP20
C8orf33,GTPBP4
ATP5F1C,ATP5IF1
GOT2,GSTP1
DNA2,TOP3A
ALKBH1,ALKBH5
GTF2A2,GTF2E2
CDK8,PARP1
GRWD1,UTP20
DDX39B,SPEN
BRIX1,RPS3A
CHTF18,RFC5
C8orf33,PUM3
CDC5L,DHX15
DNMT3B,SIN3A
GSN,TPRN
LYAR,NOC3L
